700,2223,0.0455784874,0.0061269962,53061632,1164181504,174340,28454400,,,
710,2223,0.0454166432,0.0061206703,52873216,1164181504,174160,28454400,,,
720,2223,0.045214338,0.0061150472,52637696,1164181504,174000,28454400,,,
730,2223,0.0441799426,0.0060595198,51433472,1164181504,172420,28454400,,,
740,2223,0.0429863418,0.0059962607,50043904,1164181504,170620,28454400,,,
750,2223,0.0419387525,0.0059396789,48824320,1164181504,169010,28454400,,,
760,2223,0.0558089746,0.0066277975,64971776,1164181504,188590,28454400,,,
770,2223,0.054717406,0.0065684042,63700992,1164181504,186900,28454400,,,
780,2223,0.0545168599,0.0066046025,63467520,1164181504,187930,28454400,,,
790,2223,0.0529907749,0.0065494265,61690880,1164181504,186360,28454400,,,
800,2223,0.0520971135,0.0065192027,60650496,1164181504,185500,28454400,,,
810,2223,0.0518877716,0.0065065508,60406784,1164181504,185140,28454400,,,
820,2223,0.0517681477,0.0064984677,60267520,1164181504,184910,28454400,,,
830,2223,0.0515983872,0.0064886274,60069888,1164181504,184630,28454400,,,
840,2223,0.0514743653,0.0064787871,59925504,1164181504,184350,28454400,,,
850,2223,0.0513248353,0.0064643781,59751424,1164181504,183940,28454400,,,
860,2223,0.0512535887,0.0064629723,59668480,1164181504,183900,28454400,,,
870,2223,0.0585462523,0.0068263608,68158464,1164181504,194240,28454400,,,
880,2223,0.058504032,0.0068239007,68109312,1164181504,194170,28454400,,,
890,2223,0.0584292671,0.0068224949,68022272,1164181504,194130,28454400,,,
900,2223,0.0583676959,0.006819332,67950592,1164181504,194040,28454400,,,
910,2223,0.0577194396,0.0067574786,67195904,1164181504,192280,28454400,,,
920,2223,0.0569190146,0.0067156573,66264064,1164181504,191090,28454400,,,
930,2223,0.0561484956,0.0066576698,65367040,1164181504,189440,28454400,,,
940,2223,0.0551193777,0.006645018,64168960,1164181504,189080,28454400,,,
950,2223,0.0538606873,0.0065817589,62703616,1164181504,187280,28454400,,,
960,2223,0.0529089732,0.0065265829,61595648,1164181504,185710,28454400,,,
970,2223,0.0516098218,0.0064552407,60083200,1164181504,183680,28454400,,,
980,2223,0.0489666601,0.0063174764,57006080,1164181504,179760,28454400,,,
990,2223,0.0475382093,0.006241214,55343104,1164181504,177590,28454400,,,
1000,2223,0.0461132769,0.0061853351,53684224,1164181504,176000,28454400,,,
1010,2223,0.0455916812,0.00615722,53076992,1164181504,175200,28454400,,,
1020,2223,0.0451281384,0.006130862,52537344,1164181504,174450,28454400,,,
1030,2223,0.0448273193,0.0061168044,52187136,1164181504,174050,28454400,,,
1040,2223,0.0446355691,0.0061115328,51963904,1164181504,173900,28454400,,,
1050,2223,0.0444209497,0.0060995839,51714048,1164181504,173560,28454400,,,
1060,2223,0.0442107282,0.0060890407,51469312,1164181504,173260,28454400,,,
1070,2223,0.0441289265,0.0060858778,51374080,1164181504,173170,28454400,,,
1080,2223,0.0438333849,0.0060588169,51030016,1164181504,172400,28454400,,,
1090,2223,0.0434621988,0.0060180499,50597888,1164181504,171240,28454400,,,
1100,2223,0.0432370243,0.005988529,50335744,1164181504,170400,28454400,,,
1110,2223,0.0431367513,0.0059945035,50219008,1164181504,170570,28454400,,,
1120,2223,0.0429511582,0.0059867718,50002944,1164181504,170350,28454400,,,
1130,2223,0.0428737545,0.0059786887,49912832,1164181504,170120,28454400,,,
1140,2223,0.0427761202,0.0059895833,49799168,1164181504,170430,28454400,,,
1150,2223,0.0426503392,0.0059811488,49652736,1164181504,170190,28454400,,,
1160,2223,0.0425764538,0.0060184014,49566720,1164181504,171250,28454400,,,
1170,2223,0.0424489135,0.0060036409,49418240,1164181504,170830,28454400,,,
1180,2223,0.0423072999,0.0059959092,49253376,1164181504,170610,28454400,,,
1190,2223,0.0422677184,0.0059906377,49207296,1164181504,170460,28454400,,,
1200,2223,0.042183278,0.0059832574,49108992,1164181504,170250,28454400,,,
1210,2223,0.0420161563,0.0059646311,48914432,1164181504,169720,28454400,,,
1220,2223,0.0423046611,0.0059938006,49250304,1164181504,170550,28454400,,,
1230,2223,0.0422123044,0.0059818517,49142784,1164181504,170210,28454400,,,
1240,2223,0.0421181885,0.0059695513,49033216,1164181504,169860,28454400,,,
1250,2223,0.0419809728,0.0059505735,48873472,1164181504,169320,28454400,,,
1260,2223,0.0418868568,0.005936516,48763904,1164181504,168920,28454400,,,
1270,2223,0.041673117,0.005910158,48515072,1164181504,168170,28454400,,,
1280,2223,0.0415552522,0.0058971547,48377856,1164181504,167800,28454400,,,
1290,2223,0.0415323829,0.0058922346,48351232,1164181504,167660,28454400,,,
1300,2223,0.0413661408,0.0058627137,48157696,1164181504,166820,28454400,,,
1310,2223,0.0412834595,0.0058511162,48061440,1164181504,166490,28454400,,,
1320,2223,0.0408260738,0.0058198381,47528960,1164181504,165600,28454400,,,
1330,2223,0.0396790911,0.0057499016,46193664,1164181504,163610,28454400,,,
1340,2223,0.0381714774,0.0056743421,44438528,1164181504,161460,28454400,,,
1350,2223,0.036861771,0.0056160031,42913792,1164181504,159800,28454400,,,
1360,2223,0.0360551889,0.0055660987,41974784,1164181504,158380,28454400,,,
1370,2223,0.0355555829,0.0055344692,41393152,1164181504,157480,28454400,,,
1380,2223,0.0426978369,0.0058866116,49708032,1164181504,167500,28454400,,,
1390,2222,0.0422788424,0.0058565622,49198080,1163657216,166570,28441600,,,
1400,2223,0.0494082132,0.0062088816,57520128,1164181504,176670,28454400,,,
1410,2223,0.0492217406,0.0061969326,57303040,1164181504,176330,28454400,,,
1420,2223,0.0490088803,0.0061705747,57055232,1164181504,175580,28454400,,,
1430,2223,0.0562742766,0.0069012174,65513472,1164181504,196370,28454400,,,
1440,2223,0.0672779216,0.008004386,78323712,1164181504,227760,28454400,,,
1450,2223,0.0672128321,0.0080114148,78247936,1164181504,227960,28454400,,,
1460,2223,0.0671178366,0.0080061432,78137344,1164181504,227810,28454400,,,
1470,2223,0.0669296048,0.0079941942,77918208,1164181504,227470,28454400,,,
1480,2223,0.0664440723,0.0079695935,77352960,1164181504,226770,28454400,,,
1490,2223,0.0663130137,0.0079495614,77200384,1164181504,226200,28454400,,,
1500,2223,0.0660895983,0.0079270693,76940288,1164181504,225560,28454400,,,
1510,2223,0.0659611785,0.007914066,76790784,1164181504,225190,28454400,,,
1520,2223,0.065896089,0.0079094973,76715008,1164181504,225060,28454400,,,
1530,2223,0.0657940568,0.007899657,76596224,1164181504,224780,28454400,,,
1540,2223,0.0656964225,0.0078873566,76482560,1164181504,224430,28454400,,,
1550,2223,0.0656515636,0.0078841937,76430336,1164181504,224340,28454400,,,
1560,2223,0.0656278147,0.0078961426,76402688,1164181504,224680,28454400,,,
1570,2223,0.0654738868,0.0078831393,76223488,1164181504,224310,28454400,,,
1580,2223,0.065505552,0.0079977086,76260352,1164181504,227570,28454400,,,
1590,2223,0.0653973626,0.0079998173,76134400,1164181504,227630,28454400,,,
1600,2223,0.0730480185,0.0085543888,85041152,1164181504,243410,28454400,,,
1610,2223,0.0729248762,0.0085368168,84897792,1164181504,242910,28454400,,,
1620,2223,0.072758634,0.0085199477,84704256,1164181504,242430,28454400,,,
1630,2223,0.0726170204,0.0085062416,84539392,1164181504,242040,28454400,,,
1640,2223,0.0724076785,0.0084841009,84295680,1164181504,241410,28454400,,,
1650,2223,0.0722625464,0.008468989,84126720,1164181504,240980,28454400,,,
1660,2223,0.0720919064,0.0084517684,83928064,1164181504,240490,28454400,,,
1670,2223,0.0719186276,0.0084334936,83726336,1164181504,239970,28454400,,,
1680,2223,0.071753265,0.0084271677,83533824,1164181504,239790,28454400,,,
1690,2223,0.0715017029,0.008401864,83240960,1164181504,239070,28454400,,,
1700,2223,0.0699808954,0.0083231416,81470464,1164181504,236830,28454400,,,
1710,2223,0.0674626351,0.0082138439,78538752,1164181504,233720,28454400,,,
1720,2223,0.0651009415,0.0081772942,75789312,1164181504,232680,28454400,,,
1730,2223,0.0605877758,0.0078768134,70535168,1164181504,224130,28454400,,,
1740,2223,0.0572286295,0.0076529465,66624512,1164181504,217760,28454400,,,
1750,2223,0.0543215914,0.0074775782,63240192,1164181504,212770,28454400,,,
1760,2223,0.0532898348,0.0074072903,62039040,1164181504,210770,28454400,,,
1770,2223,0.052777035,0.0073689834,61442048,1164181504,209680,28454400,,,
1780,2223,0.0524040897,0.00730713,61007872,1164181504,207920,28454400,,,
1790,2223,0.0511137342,0.0071700686,59505664,1164181504,204020,28454400,,,
1800,2223,0.048956105,0.0069693966,56993792,1164181504,198310,28454400,,,
1810,2223,0.0479665686,0.0068787253,55841792,1164181504,195730,28454400,,,
1820,2223,0.046699962,0.0067567758,54367232,1164181504,192260,28454400,,,
1830,2223,0.0449012047,0.0065877334,52273152,1164181504,187450,28454400,,,
1840,2223,0.0440005066,0.006522717,51224576,1164181504,185600,28454400,,,
1850,2223,0.042834173,0.0064113107,49866752,1164181504,182430,28454400,,,
1860,2223,0.0419026894,0.0063220451,48782336,1164181504,179890,28454400,,,
1870,2223,0.0414866443,0.0062805752,48297984,1164181504,178710,28454400,,,
1880,2223,0.0412394801,0.006255623,48010240,1164181504,178000,28454400,,,
1890,2223,0.0409298652,0.0062289136,47649792,1164181504,177240,28454400,,,
1900,2223,0.0407029315,0.0062102873,47385600,1164181504,176710,28454400,,,
1910,2223,0.0405692341,0.006197987,47229952,1164181504,176360,28454400,,,
1920,2223,0.0404232225,0.0061818207,47059968,1164181504,175900,28454400,,,
1930,2223,0.0403009598,0.0061695204,46917632,1164181504,175550,28454400,,,
1940,2223,0.0401839746,0.0061530027,46781440,1164181504,175080,28454400,,,
1950,2223,0.0401197647,0.0061449196,46706688,1164181504,174850,28454400,,,
1960,2223,0.0399843082,0.0061199674,46548992,1164181504,174140,28454400,,,
1970,2223,0.0398866739,0.0061030983,46435328,1164181504,173660,28454400,,,
1980,2223,0.0398066314,0.0060890407,46342144,1164181504,173260,28454400,,,
1990,2223,0.0397045992,0.0060714687,46223360,1164181504,172760,28454400,,,
2000,2223,0.0395181265,0.0060373791,46006272,1164181504,171790,28454400,,,
2010,2222,0.0393704945,0.0060119684,45813760,1163657216,170990,28441600,,,
2020,2223,0.0392085116,0.0059983693,45645824,1164181504,170680,28454400,,,
2030,2223,0.0391187936,0.0059850146,45541376,1164181504,170300,28454400,,,
2040,2223,0.0387546442,0.0059417876,45117440,1164181504,169070,28454400,,,
2050,2223,0.0385831246,0.0059242156,44917760,1164181504,168570,28454400,,,
2060,2223,0.0382550383,0.0059010206,44535808,1164181504,167910,28454400,,,
2070,2223,0.0380237067,0.0058774741,44266496,1164181504,167240,28454400,,,
2080,2223,0.0381705978,0.0059094551,44437504,1164181504,168150,28454400,,,
2090,2223,0.0376190962,0.0058521705,43795456,1164181504,166520,28454400,,,
2100,2223,0.0413054492,0.0062239935,48087040,1164181504,177100,28454400,,,
2110,2223,0.0412984125,0.0062201276,48078848,1164181504,176990,28454400,,,
2120,2223,0.0412984125,0.0062275079,48078848,1164181504,177200,28454400,,,
2130,2223,0.042368871,0.0066661044,49325056,1164181504,189680,28454400,,,
2140,2223,0.0571134035,0.0077657585,66490368,1164181504,220970,28454400,,,
2150,2223,0.0644869891,0.0081252812,75074560,1164181504,231200,28454400,,,
2160,2223,0.0643093124,0.008062022,74867712,1164181504,229400,28454400,,,
2170,2223,0.0640779807,0.007974865,74598400,1164181504,226920,28454400,,,
2180,2223,0.0713855973,0.0086854757,83105792,1164181504,247140,28454400,,,
2190,2223,0.0713847177,0.0086830156,83104768,1164181504,247070,28454400,,,
2200,2223,0.1009256783,0.0094133069,117495808,1164181504,267850,28454400,,,
2210,2223,0.1005184291,0.0093880033,117021696,1164181504,267130,28454400,,,
2220,2223,0.100631896,0.0094466937,117153792,1164181504,268800,28454400,,,
2230,2223,0.0993327446,0.0093103351,115641344,1164181504,264920,28454400,,,
2240,2223,0.0944571887,0.0088028565,109965312,1164181504,250480,28454400,,,
2250,2223,0.0903820578,0.0083382535,105221120,1164181504,237260,28454400,,,
2260,2223,0.0902800256,0.0083133013,105102336,1164181504,236550,28454400,,,
2270,2223,0.0901911872,0.0082837804,104998912,1164181504,235710,28454400,,,
2280,2223,0.0900407777,0.0082373904,104823808,1164181504,234390,28454400,,,
2290,2223,0.0898982845,0.0081850259,104657920,1164181504,232900,28454400,,,
2300,2223,0.0898578234,0.0081720226,104610816,1164181504,232530,28454400,,,
2310,2223,0.0896994976,0.0081287955,104426496,1164181504,231300,28454400,,,
2320,2223,0.0896001041,0.0081193067,104310784,1164181504,231030,28454400,,,
2330,2223,0.0895499676,0.0081210639,104252416,1164181504,231080,28454400,,,
2340,2223,0.0894400191,0.0081098178,104124416,1164181504,230760,28454400,,,
2350,2223,0.0893107197,0.0080950574,103973888,1164181504,230340,28454400,,,
2360,2223,0.0892157242,0.0080845142,103863296,1164181504,230040,28454400,,,
2370,2223,0.0891339225,0.0080764311,103768064,1164181504,229810,28454400,,,
2380,2223,0.0890653147,0.0080686994,103688192,1164181504,229590,28454400,,,
2390,2223,0.0890037435,0.008062022,103616512,1164181504,229400,28454400,,,
2400,2223,0.0888867583,0.0080490188,103480320,1164181504,229030,28454400,,,
2410,2223,0.0887952812,0.008036367,103373824,1164181504,228670,28454400,,,
2420,2223,0.0886791756,0.0080166863,103238656,1164181504,228110,28454400,,,
2430,2223,0.0930516072,0.008111575,108328960,1164181504,230810,28454400,,,
2440,2223,0.0929390199,0.0081031405,108197888,1164181504,230570,28454400,,,
2450,2223,0.092625007,0.0080897858,107832320,1164181504,230190,28454400,,,
2460,2223,0.0897496341,0.0079186347,104484864,1164181504,225320,28454400,,,
2470,2223,0.0859401388,0.0077126912,100049920,1164181504,219460,28454400,,,
2480,2223,0.085517057,0.0076655983,99557376,1164181504,218120,28454400,,,
2490,2223,0.0847817215,0.0075675467,98701312,1164181504,215330,28454400,,,
2500,2223,0.0819670401,0.0072755004,95424512,1164181504,207020,28454400,,,
2510,2223,0.0811815681,0.0071915064,94510080,1164181504,204630,28454400,,,
2520,2223,0.0801383768,0.0070846688,93295616,1164181504,201590,28454400,,,
2530,2223,0.079585116,0.0070259784,92651520,1164181504,199920,28454400,,,
2540,2223,0.0778470502,0.0069205466,90628096,1164181504,196920,28454400,,,
2550,2223,0.0741211157,0.0066615357,86290432,1164181504,189550,28454400,,,
2560,2223,0.0722660648,0.0065061994,84130816,1164181504,185130,28454400,,,
2570,2223,0.0703441652,0.0063245052,81893376,1164181504,179960,28454400,,,
2580,2223,0.0688998818,0.0061487854,80211968,1164181504,174960,28454400,,,
2590,2223,0.0680941792,0.0060774432,79273984,1164181504,172930,28454400,,,
2600,2223,0.0676966055,0.0060394877,78811136,1164181504,171850,28454400,,,
2610,2223,0.0674037027,0.0060155899,78470144,1164181504,171170,28454400,,,
2620,2223,0.0670852919,0.0059758772,78099456,1164181504,170040,28454400,,,
2630,2223,0.0663006994,0.00592773,77186048,1164181504,168670,28454400,,,
2640,2223,0.0721657918,0.0062138017,84014080,1164181504,176810,28454400,,,
2650,2223,0.071042558,0.0061494883,82706432,1164181504,174980,28454400,,,
2660,2223,0.0702509288,0.006098881,81784832,1164181504,173540,28454400,,,
2670,2223,0.0698999733,0.0060672515,81376256,1164181504,172640,28454400,,,
2680,2223,0.0691285746,0.0060173471,80478208,1164181504,171220,28454400,,,
2690,2223,0.0683562964,0.0059670912,79579136,1164181504,169790,28454400,,,
2700,2223,0.0680976976,0.0059428419,79278080,1164181504,169100,28454400,,,
2710,2223,0.0675127716,0.0058539277,78597120,1164181504,166570,28454400,,,
2720,2223,0.0671758894,0.005802969,78204928,1164181504,165120,28454400,,,
2730,2223,0.0672629686,0.005826164,78306304,1164181504,165780,28454400,,,
2740,2223,0.0667246608,0.0057467386,77679616,1164181504,163520,28454400,,,
2750,2223,0.0664968476,0.0056666104,77414400,1164181504,161240,28454400,,,
2760,2223,0.066015713,0.0056065143,76854272,1164181504,159530,28454400,,,
2770,2223,0.0657307265,0.0055323605,76522496,1164181504,157420,28454400,,,
2780,2223,0.0654351849,0.005451178,76178432,1164181504,155110,28454400,,,
2790,2223,0.0670817735,0.0057759081,78095360,1164181504,164350,28454400,,,
2800,2223,0.0659171991,0.0056708277,76739584,1164181504,161360,28454400,,,
2810,2223,0.06448523,0.0055829678,75072512,1164181504,158860,28454400,,,
2820,2222,0.0635709408,0.0055032066,73974784,1163657216,156520,28441600,,,
2830,2222,0.0620855274,0.0053748734,72246272,1163657216,152870,28441600,,,
2840,2222,0.0606881125,0.0051913394,70620160,1163657216,147650,28441600,,,
2850,2223,0.059524354,0.0050565115,69297152,1164181504,143880,28454400,,,
2860,2223,0.0661749184,0.0053229026,77039616,1164181504,151460,28454400,,,
2870,2223,0.0651941778,0.0051893556,75897856,1164181504,147660,28454400,,,
2880,2223,0.0642530187,0.0050726777,74802176,1164181504,144340,28454400,,,
2890,2223,0.0637472557,0.0049964153,74213376,1164181504,142170,28454400,,,
2900,2223,0.0629090084,0.0048832518,73237504,1164181504,138950,28454400,,,
2910,2223,0.0623636639,0.0048003121,72602624,1164181504,136590,28454400,,,
2920,2223,0.0616591139,0.0046829313,71782400,1164181504,133250,28454400,,,
2930,2223,0.0611735814,0.0046077232,71217152,1164181504,131110,28454400,,,
2940,2223,0.0603529259,0.004475582,70261760,1164181504,127350,28454400,,,
2950,2223,0.0596149516,0.0043441436,69402624,1164181504,123610,28454400,,,
2960,2223,0.0589024854,0.0042102452,68573184,1164181504,119800,28454400,,,
2970,2223,0.0584081569,0.0041104363,67997696,1164181504,116960,28454400,,,
2980,2221,0.0578630339,0.0040036864,67302400,1163132928,113820,28428800,,,
2990,2221,0.0574474941,0.0039301694,66819072,1163132928,111730,28428800,,,
3000,2218,0.0567292231,0.0038206577,65894400,1161560064,108470,28390400,,,
3010,2217,0.0552484336,0.0037124352,64145408,1161035776,105350,28377600,,,
3020,2221,0.0527585855,0.0035541423,61365248,1163132928,101040,28428800,,,
3030,2223,0.0517681477,0.003484874,60267520,1164181504,99160,28454400,,,
3040,2221,0.0506747239,0.0033891687,58941440,1163132928,96350,28428800,,,
3050,2222,0.0501388615,0.003342639,58344448,1163657216,95070,28441600,,,
3060,2220,0.0497586669,0.0033048283,57849856,1162608640,93910,28416000,,,
3070,2221,0.0493532722,0.0032653506,57404416,1163132928,92830,28428800,,,
3080,2223,0.047329747,0.0031759587,55100416,1164181504,90370,28454400,,,
3090,2223,0.0459039349,0.0030287056,53440512,1164181504,86180,28454400,,,
3100,2222,0.0449513545,0.002952014,52307968,1163657216,83960,28441600,,,
3110,2220,0.0443815178,0.0028853463,51598336,1162608640,81990,28416000,,,
3120,2219,0.0438508065,0.0028250338,50958336,1162084352,80240,28403200,,,
3130,2217,0.0434520702,0.0027793048,50449408,1161035776,78870,28377600,,,
3140,2219,0.0429863735,0.0027299741,49953792,1162084352,77540,28403200,,,
3150,2207,0.0409611377,0.0025150799,47342592,1155792896,71050,28249600,,,
3160,2205,0.0408795048,0.0024890164,47205376,1154744320,70250,28224000,,,
3170,2204,0.0408244379,0.0024773849,47120384,1154220032,69890,28211200,,,
3180,2202,0.0407114898,0.0024590571,46947328,1153171456,69310,28185600,,,
3190,2203,0.0406202071,0.0024423372,46863360,1153695744,68870,28198400,,,
3200,2204,0.0405387662,0.002429886,46790656,1154220032,68550,28211200,,,
3210,2202,0.0404815015,0.0024171918,46682112,1153171456,68130,28185600,,,
3220,2200,0.0403005902,0.0023941761,46431232,1152122880,67420,28160000,,,
3230,2195,0.0402713441,0.0023800541,46291968,1149501440,66870,28096000,,,
3240,2214,0.0471275859,0.0025837003,54642688,1159462912,73220,28339200,,,
3250,2215,0.0470294845,0.0025677201,54553600,1159987200,72800,28352000,,,
3260,2220,0.0469163966,0.0025605293,54545408,1162608640,72760,28416000,,,
3270,2222,0.0468477205,0.0025511926,54514688,1163657216,72560,28441600,,,
3280,2223,0.0471283213,0.0026136555,54865920,1164181504,74370,28454400,,,
3290,2223,0.0470790644,0.0026087354,54808576,1164181504,74230,28454400,,,
3300,2223,0.0470553155,0.0026041667,54780928,1164181504,74100,28454400,,,
3310,2223,0.047005179,0.0025988951,54722560,1164181504,73950,28454400,,,
3320,2223,0.0470130953,0.0025974893,54731776,1164181504,73910,28454400,,,
3330,2223,0.0469805506,0.0025943264,54693888,1164181504,73820,28454400,,,
3340,2223,0.0465495525,0.0025693742,54192128,1164181504,73110,28454400,,,
3350,2222,0.0465300462,0.0025638501,54145024,1163657216,72920,28441600,,,
3360,2219,0.0465551334,0.0025574583,54100992,1162084352,72640,28403200,,,
3370,2219,0.0465286981,0.0025528814,54070272,1162084352,72510,28403200,,,
3380,2220,0.0464760076,0.0025436374,54033408,1162608640,72280,28416000,,,
3390,2217,0.0461641313,0.0024730774,53598208,1161035776,70180,28377600,,,
3400,2216,0.0461708691,0.0024703153,53581824,1160511488,70070,28364800,,,
3410,2223,0.0534033016,0.0028301423,62171136,1164181504,80530,28454400,,,
3420,2223,0.0533804323,0.0028276822,62144512,1164181504,80460,28454400,,,
3430,2223,0.053361961,0.0028231135,62123008,1164181504,80330,28454400,,,
3440,2223,0.0530013299,0.00280273,61703168,1164181504,79750,28454400,,,
3450,2223,0.0518508289,0.0027433367,60363776,1164181504,78060,28454400,,,
3460,2220,0.0500695815,0.0026495636,58211328,1162608640,75290,28416000,,,
3470,2217,0.0492642597,0.0026052238,57197568,1161035776,73930,28377600,,,
3480,2205,0.0481900894,0.0025255102,55647232,1154744320,71280,28224000,,,
3490,2203,0.047338318,0.002482765,54614016,1153695744,70010,28198400,,,
3500,2199,0.0469212383,0.0024606355,54034432,1151598592,69260,28147200,,,
3510,2198,0.0467353322,0.0024493147,53795840,1151074304,68910,28134400,,,
3520,2198,0.0465156001,0.0024382962,53542912,1151074304,68600,28134400,,,
3530,2223,0.0532942327,0.0027742634,62044160,1164181504,78940,28454400,,,
3540,2223,0.0531658129,0.0027661803,61894656,1164181504,78710,28454400,,,
3550,2223,0.0604303296,0.0031253514,70351872,1164181504,88930,28454400,,,
3560,2223,0.0599157707,0.0030923161,69752832,1164181504,87990,28454400,,,
3570,2223,0.0598242935,0.0030768528,69646336,1164181504,87550,28454400,,,
3580,2223,0.0597257797,0.0030617409,69531648,1164181504,87120,28454400,,,
3590,2222,0.0596206916,0.0030458905,69378048,1163657216,86630,28441600,,,
3600,2223,0.0595313907,0.0030364372,69305344,1164181504,86400,28454400,,,
3610,2223,0.0594750971,0.0030311657,69239808,1164181504,86250,28454400,,,
3620,2223,0.0594161647,0.0030065649,69171200,1164181504,85550,28454400,,,
3630,2223,0.0593370018,0.0029995361,69079040,1164181504,85350,28454400,,,
3640,2223,0.0592851061,0.0029928587,69018624,1164181504,85160,28454400,,,
3650,2223,0.0592129799,0.00298583,68934656,1164181504,84960,28454400,,,
3660,2223,0.059133817,0.0029742325,68842496,1164181504,84630,28454400,,,
3670,2222,0.0590909411,0.002968539,68761600,1163657216,84430,28441600,,,
3680,2221,0.0588279313,0.0029480667,68424704,1163132928,83810,28428800,,,
3690,2220,0.0568929679,0.0028501548,66144256,1162608640,80990,28416000,,,
3700,2220,0.0558201804,0.0027931447,64897024,1162608640,79370,28416000,,,
3710,2220,0.0547333005,0.0027371903,63633408,1162608640,77780,28416000,,,
3720,2219,0.0540125197,0.002700752,62767104,1162084352,76710,28403200,,,
3730,2219,0.0534212511,0.0026708258,62080000,1162084352,75860,28403200,,,
3740,2223,0.0530127646,0.0026523139,61716480,1164181504,75470,28454400,,,
3750,2223,0.0528869835,0.0026463394,61570048,1164181504,75300,28454400,,,
3760,2222,0.0528254534,0.0026429596,61470720,1163657216,75170,28441600,,,
3770,2221,0.052262931,0.0026100293,60788736,1163132928,74200,28428800,,,
3780,2221,0.052126472,0.0025998283,60630016,1163132928,73910,28428800,,,
3790,2221,0.0519996971,0.0025927932,60482560,1163132928,73710,28428800,,,
3800,2222,0.0518935501,0.0025870556,60386304,1163657216,73580,28441600,,,
3810,2223,0.0517690272,0.0025802688,60268544,1164181504,73420,28454400,,,
3820,2223,0.0517109744,0.0025771058,60200960,1164181504,73330,28454400,,,
3830,2223,0.0516617175,0.0025746457,60143616,1164181504,73260,28454400,,,
3840,2222,0.0516137151,0.0025677177,60060672,1163657216,73030,28441600,,,
3850,2223,0.0515605649,0.0025648054,60025856,1164181504,72980,28454400,,,
3860,2223,0.05891392,0.0029295996,68586496,1164181504,83360,28454400,,,
3870,2223,0.0584969953,0.0029071075,68101120,1164181504,82720,28454400,,,
3880,2223,0.058459173,0.0029049989,68057088,1164181504,82660,28454400,,,
3890,2223,0.0584371833,0.0029039446,68031488,1164181504,82630,28454400,,,
3900,2223,0.0583756122,0.0028997273,67959808,1164181504,82510,28454400,,,
3910,2223,0.0584063978,0.0029334655,67995648,1164181504,83470,28454400,,,
