0,949505.46875,110194.53125,9759.0
1,929053.90625,92968.4375,9737.0
2,918582.03125,92500.9375,9707.0
3,901288.28125,88208.59375,9680.0
4,892103.90625,83628.59375,9647.0
5,882425.78125,86216.09375,9648.0
6,884031.25,80748.28125,9620.0
7,876419.53125,73666.09375,9614.0
8,874995.3125,77968.28125,9595.0
9,866445.3125,73803.4375,9577.0
10,856750.0,70803.59375,9508.0
11,848192.1875,75283.125,9549.0
12,839213.28125,71320.3125,9487.0
13,827176.5625,68624.6875,9391.0
14,820067.96875,67031.71875,9412.0
15,814917.96875,65670.0,9353.0
16,818790.625,61441.09375,9375.0
17,811009.375,63800.9375,9265.0
18,809863.28125,67372.96875,9345.0
19,808853.90625,62971.40625,9282.0
20,806810.15625,61518.59375,9252.0
21,802608.59375,59337.1875,9359.0
22,791194.53125,57150.625,9263.0
23,784207.03125,62661.5625,9275.0
24,781610.15625,59039.84375,9291.0
25,771645.3125,58497.03125,9138.0
26,772410.15625,57224.0625,9234.0
27,769617.1875,57416.71875,9167.0
28,765078.125,62340.3125,9270.0
29,757142.1875,58174.0625,9132.0
30,770662.5,56260.46875,9069.0
31,751001.5625,59289.84375,9034.0
32,746335.15625,58463.4375,9146.0
33,759438.28125,59378.125,8884.0
34,748875.0,52696.09375,9067.0
35,748100.0,56390.9375,8919.0
36,756465.625,52769.84375,8984.0
37,755144.53125,104558.28125,9098.0
38,734612.5,97645.46875,9086.0
39,739310.15625,96829.84375,9096.0
40,745510.9375,88905.46875,9061.0
41,726462.109375,95705.3125,8998.0
42,721710.9375,88482.8125,8898.0
43,716311.328125,82945.78125,8868.0
44,715115.234375,80388.28125,8782.0
45,699712.5,86230.9375,8665.0
46,697621.484375,94795.625,8774.0
47,697516.015625,94947.8125,8699.0
48,669623.046875,94307.65625,8598.0
49,690592.96875,49443.90625,8526.0
50,675202.734375,84884.21875,8723.0
51,662662.5,87480.3125,8641.0
52,664379.6875,91974.0625,8731.0
53,659562.890625,88609.6875,8592.0
54,664710.15625,93730.3125,8510.0
55,659152.34375,76465.46875,8450.0
56,655560.546875,75052.8125,8540.0
57,643967.1875,74615.625,8465.0
58,632939.0625,74751.25,8415.0
59,639865.625,70676.71875,8427.0
60,632162.890625,79468.90625,8366.0
61,629865.234375,73922.65625,8407.0
62,609961.71875,67521.71875,8059.0
63,620905.46875,73361.40625,7926.0
64,607208.203125,75353.90625,8030.0
65,600705.859375,77481.875,7806.0
66,606567.578125,77067.65625,8009.0
67,604733.203125,80687.03125,8036.0
68,617489.0625,77035.9375,7879.0
69,582713.671875,74422.1875,7742.0
70,590407.421875,71482.5,7877.0
71,580726.953125,72232.96875,7788.0
72,566837.890625,78686.40625,7608.0
73,556941.015625,70971.25,7417.0
74,560568.75,64444.84375,7530.0
75,553501.5625,65720.9375,7487.0
76,553930.859375,67562.96875,7299.0
77,554711.328125,66773.75,7461.0
78,552341.796875,60608.4375,7403.0
79,540403.515625,59926.875,7307.0
80,542762.5,58277.8125,7226.0
81,538256.640625,59052.03125,7343.0
82,531881.640625,57840.625,7191.0
83,516696.484375,57752.65625,7226.0
84,503364.453125,54931.71875,7117.0
85,509922.65625,55204.6875,7032.0
86,508668.75,57044.6875,7099.0
87,494780.078125,61719.375,6941.0
88,489900.390625,62923.125,6931.0
89,477823.4375,55861.09375,7040.0
90,485282.03125,54261.25,6987.0
91,475834.375,49492.34375,6748.0
92,468372.265625,49975.0,6887.0
93,465905.859375,50265.78125,6825.0
94,450825.78125,49000.625,6584.0
95,443142.578125,47579.375,6383.0
96,443410.546875,51505.0,6562.0
97,457151.171875,51621.25,6817.0
